dihydric	daɪˈhaɪdɹɪk
dihydride	daɪˈhaɪdɹide
dihydromorphine	daɪˌhaɪdɹəʊˈmɔːfiːn
dihydroxide	daɪhaɪˈdɹɒksaɪd
dihydroxyphenylalanine	daɪhaɪˌdɹɒksiːfiːnaɪlˈæləniːn
dijon	ˈdiːdʒɒn
dikaryotic	daɪkæɹiˈɒtɪk
diketene	daɪˈkiːtiːn
diketone	daɪˈkiːtəʊn
diktat	dɪkˈtɑːt
dilacerate	daɪˈlæsəɹeɪt
dilapidate	dəˈlæpədeɪt
dilapidate	dɪˈlæpɪdeɪt
dilapidated	dɪˈlæpɪdeɪtəd
dilation	daɪˈleɪʃən
dilative	daɪˈleɪtɪv
dilatory	ˈdɪlətəɹi
dildoes	ˈdɪldəʊz
dilepton	daɪˈlɛptɒn
dilettante	dɪləˈtɒnti
diligence	ˈdɪlɪdʒəns
diligent	ˈdɪlɪdʒənt
dilute	daɪˈljuːt
dilution	daɪˈljuːʃən
diluvian	daɪˈljuːvɪən
dim-witted	dɪmˈwɪtəd
dimber	ˈdɪmbə
dimercaptosuccinic	daɪməˌkæptəʊsʌkˈsɪnɪk
dimeter	ˈdɪmɪtə
diminuendo	dɪˌmɪnjuːˈɛndəʊ
diminutive	dɪˈmɪnjʊtɪv
dimmer	ˈdɪmə
dimolecular	daɪməˈlɛkjələ
dimolecular	daɪməˈlɛkjʊlə
dimorphic	daɪˈmɔːfɪk
dimorphism	daɪˈmɔːfɪzəm
dimorphous	daɪˈmɔːfəs
dimwit	ˈdɪmwɪt
dimwittedness	dɪmˈwɪtədnəs
dinar	ˈdiːnɑː
dincha	ˈdɪntʃə
ding	dɪŋ
ding dong	dɪŋɡˈdɒŋɡ
dinger	ˈdɪŋɡə
dinghy	ˈdɪŋɡi
dingily	ˈdɪndʒɪli
dinginess	ˈdɪndʒɪnəs
dingo	ˈdɪŋɡəʊ
dining	ˈdaɪnɪŋɡ
dinitrate	daɪˈnaɪtɹeɪt
dinitrobenzene	daɪˌnaɪtɹəʊˈbɛnziːn
dinitrotoluene	daɪˌnaɪtɹəʊˈtɒljʊiːn
dinky-di	dɪŋkiˈdʌɪ
dinner	ˈdɪnə
dinomania	daɪnəʊˈmeɪnɪə
dinosaur	ˈdaɪnəsɔː
dinosaurian	ˌdʌɪnəʊˈsɔːɹɪən
dinuclear	daɪˈnjuːklɪə
diocesan	dʌɪˈɒsɪsən
dioch	dʌɪək
diode	ˈdaɪəʊd
dionysiac	daɪəˈnɪziæk
dioxetane	daɪˈɒksɪteɪn
dioxgyenase	daɪˈɒksɪdʒəneɪz
dipeptide	daɪˈpɛptaɪd
diphasic	daɪˈfeɪzɪk
diphthong	ˈdɪfˌθɒŋɡ
diphthong	ˈdɪpˌθɒŋɡ
diplanar	daɪˈpleɪnɑː
diplanar	daɪˈpleɪnə
diplegia	daɪˈpliːdʒə
diplegic	daɪˈpliːdʒɪk
diplotene	ˈdɪplətiːn
dipole	ˈdʌɪpəʊl
dipped	dɪpt
dipper	ˈdɪpə
dipperful	ˈdɪpəfʊl
dipshit	ˈdɪpʃɪt
dipsomania	ˌdɪpsəʊˈmeɪnɪə
dipsomaniac	dɪpsəʊˈmeɪniæk
direction	daɪˈɹɛkʃən
directionlessness	dʌɪˈɹɛkʃənləsnəs
directive	daɪˈɹɛktɪv
directive	dɪˈɹɛktɪv
director	daɪˈɹɛktə
director	daɪ̯əˈɹɛktə
director	dɪˈɹɛktə
directorate	daɪˈɹɛktəɹət
directorate	dɪˈɹɛktəɹət
directory	daɪˈɹɛktəɹi
directory	dɪˈɹɛktəɹi
dirigible	ˈdɪɹɪdʒəbəɫ
dirigibles	ˈdɪɹɪdʒəbəlz
dirigisme	ˈdɪɹɪʒɪzəm
dirty	ˈdɜːti
dirty word	ˈdɜːtiˌwɜːd
dirty words	ˈdɜːtiˌwɜːdz
disability	dɪsəˈbɪlɪti
disablement	dɪsˈeɪbəlmənt
disabuse	dɪsəˈbjuːz
disaccharide	daɪˈsækəɹaɪd
disaccord	dɪsəˈkɔːd
disadvantageous	dɪsˌædvənˈteɪdʒəs
disaffected	dɪsəˈfɛktɪd
disaffirm	dɪsəˈfɜːm
disaffirmation	dɪsˌæfɜːˈmeɪʃən
disagreement	dɪsəˈɡɹiːmənt
disambiguate	dɪsamˈbɪɡjuːeɪt
disambiguation	dɪsæmˌbɪɡjuːˈeɪʃən
disanalogous	dɪsəˈnæləɡəs
disannul	dɪsəˈnʌl
disappearance	dɪsəˈpɪəɹəns
disappoint	dɪsəˈpɔɪnt
disappointment	dɪsəˈpɔɪntmənt
disappreciate	dɪsəˈpɹiːʃɪeɪt
disapprobation	dɪsˌæpɹəˈbeɪʃən
disappropriate	dɪsəˈpɹəʊpɹɪeɪt
disappropriation	dɪsəˈpɹəʊpɹɪeɪʃən
disapprove	dɪsəˈpɹuːv
disarm	dɪsˈɑːm
disarmament	dɪsˈɑːrməmənt
disarray	dɪsəˈɹeɪ
disarticulate	dɪsɑːˈtɪkjəleɪt
disassemble	dɪsəˈsɛmbəɫ
disassembly	dɪsəˈsɛmbli
disassociate	dɪsəˈsəʊsieɪt
disassociate	dɪsəˈsəʊʃieɪt
disastrous	dɪˈzɑːstɹəs
disavowed	dɪsəˈvaʊd
disband	dɪsˈbænd
disbar	dɪsˈbɑː
disbarment	dɪsˈbɑːmənt
disbelief	dɪsbɪˈliːf
disbelieve	dɪsbɪˈliːv
disbelieving	dɪsbɪˈliːvɪŋɡ
disbodied	dɪsˈbɒdiːd
discard	dɪsˈkɑːd
discard	ˈdɪskɑːd
discern	dɪˈsɜːn
discern	dɪˈzɜːn
disciplinable	ˈdɪsɪplɪnəbəl
disciplinarian	dɪsɪplɪˈnɛəɹɪən
disciplinary	dɪsɪˈplɪnəɹi
disciplined	ˈdɪsɪplɪnd
disclamation	dɪskləˈmeɪʃən
disclamatory	dɪsˈklæmətɹi
disclosure	dɪsˈkləʊʒə
disco	ˈdɪskəʊ
discography	ˌdɪsˈkɒɡɹəfi
discomfiture	dɪsˈkʊmfɪtʃə
discomfiture	dɪsˈkʌmfɪtʃə
discommend	dɪskəˈmɛnd
disconcerted	ˌdɪskənˈsɜːtəd
disconnected	ˌdɪskəˈnɛktəd
discontent	ˌdɪskənˈtɛnt
discontinued	ˌdɪskənˈtɪnjuːd
discordant	dɪsˈkɔːdənt
discountenance	dɪsˈkaʊntənəns
discouraging	dɪsˈkʌɹɪdʒɪŋ
discourteous	dɪsˈkɜːtɪəs
discourtesy	dɪsˈkɜːtəzi
discoverable	dɪsˈkʊvɹəbəɫ
discoverable	dɪsˈkʌvɹəbəɫ
discoverture	dɪsˈkʌvətjʊə
discoverture	dɪsˈkʌvətʃə
discoverture	dɪsˈkʌvətʃʊə
discretely	dɪsˈkɹiːtli
discretionary	dɪˈskɹɛʃənəɹi
discriminating	dɪsˈkɹɪmɪneɪtɪŋɡ
discriminatory	dɪsˈkɹɪmɪnətəɹɪ
discriminatory	dɪˌskɹɪmɪˈneɪtərɪ
discursive	dɪsˈkɜːsɪv
discus	ˈdɪskəs
discuss	dɪsˈkʊs
discuss	dɪsˈkʌs
discussant	dɪˈskʌsənt
disdainful	dɪsˈdeɪnfəl
disembodied	dɪsɪmˈbɒdiːd
disembogue	ˌdɪsɪmˈbəʊɡ
disempower	dɪsɪmˈpaʊwə
disenamour	dɪsɪˈnæmə
disenchant	ˌdɪsɪnˈtʃænt
disenchant	ˌdɪsɪnˈtʃɑːnt
disenchantment	ˌdɪsɪnˈtʃæntmənt
disenchantment	ˌdɪsɪnˈtʃɑːntmənt
disenfranchisement	ˌdɪsɪnˈfɹæntʃaɪzmənt
disenfranchisement	ˌdɪsɪnˈfɹæntʃɪzmənt
disengaged	dɪsɪnˈɡeɪdʒd
disestablish	dɪsɪˈstæblɪʃ
disfavour	dɪsˈfeɪvə
disfavourably	dɪsˈfeɪvɹəbli
disfavoured	dɪsˈfeɪvəd
disgorge	dɪsˈɡɔːdʒ
disgrace	dɪsˈɡɹeɪs
disgrace	dɪzˈɡɹeɪs
dishabilitate	dɪsəˈbɪlɪteɪt
dishabituate	dɪsəˈbɪtʃueɪt
disharmonic	dɪshɑːˈmɒnɪk
disharmonious	dɪshɑːˈməʊniəs
disharmony	dɪsˈhɑːməni
dishes	ˈdɪʃɪz
dishonest	dɪˈsɒnɪst
dishonored	dɪsˈɒnəd
dishonour	dɪsˈɒnə
disillusion	dɪsɪˈluːʒən
disillusioned	dɪsɪˈluːʒənd
disinclined	dɪsɪŋˈklaɪnd
disinfect	dɪsɪnˈfɛkt
disinfectant	dɪsɪnˈfɛktənt
disingenuously	ˌdɪsɪnˈdʒɛnjuəsli
disintegrate	dɪsˈɪntɪɡɹeɪt
disintegration	dɪsɪntɪˈɡɹeɪʃən
disintegrative	dɪsˈɪntɪˌɡreɪtɪv
disinterest	dɪsˈɪntɹɛst
disinterestedly	dɪsˈɪntəɹɛstɪdli
disinthral	dɪsɪnθɹɔːl
disjoin	dɪsˈdʒɔɪn
disjointed	dɪsˈdʒɔɪntɪd
disjunct	dɪsˈdʒʊŋkt
disjunct	dɪsˈdʒʌŋkt
disjunction	dɪsˈdʒʊŋktʃən
disjunction	dɪsˈdʒʌŋktʃən
disjunctive	dɪsˈdʒʊŋktɪv
disjunctive	dɪsˈdʒʌŋktɪv
diskette	dɪsˈkɛt
dislocate	dɪsləʊˈkeɪt
dislocation	dɪsləʊˈkeɪʃən
dislodge	dɪsˈlɒdʒ
disloyalty	dɪsˈlɔɪjəɫti
dismally	ˈdɪzməli
dismission	dɪsˈmɪʃən
dismissive	dɪsˈmɪsɪv
dismissive	dɪzˈmɪsɪv
disobedience	dɪsəˈbiːdɪəns
disobedient	dɪsəˈbiːdɪənt
disobeisance	dɪsəˈbeɪzəns
disobey	ˌdɪsəˈbeɪ
disordain	dɪsˌɔːˈdeɪn
disorderly	dɪsˈɔːdəli
disorganised	dɪsˈɔːɡənaɪzd
disorganization	dɪsˌɔːɡənˌaɪˈzeɪʃən
disorientation	dɪsˌɔːɹɪənˈteɪʃən
disown	dɪsˈəʊn
disparaging	dɪsˈpæɹɪdʒɪŋɡ
disparate	ˈdɪspəɹət
disparate	ˈdɪspəɹɪt
disparity	dɪsˈpæɹɪti
dispassion	dɪsˈpæʃən
dispassionate	dɪsˈpæʃənət
dispatcher	ˈdɪspætʃə
dispensary	dɪsˈpɛnsəɹi
dispensation	dɪsˌpɛnˈseɪʃən
dispensatory	dɪsˈpɛnsətəɹi
dispensatory	dɪsˈpɛnsətɹi
dispirited	dɪˈspɪɹɪtəd
displace	dɪsˈpleɪs
displace	dɪzˈpleɪs
displeasure	dɪsˈplɛʒə
disposition	ˌdɪspəˈzɪʃən
dispositive	dɪˈspɒzɪtɪv
dispossess	dɪspəˈzəs
dispossession	dɪspəˈzɛʃn̩
dispraise	dɪˈspɹeɪz
disproportion	dɪspɹəˈpɔːʃən
disproportionate	dɪspɹəˈpɔːʃəneɪt
disproportionate	dɪspɹəˈpɔːʃənət
disproportioned	dɪspɹəˈpɔːʃənd
dispulsion	dɪsˈpʊɫʃən
dispulsion	dɪsˈpʌɫʃən
disputable	dɪsˈpjuːtəbəɫ
disputant	dɪˈspjuːtənt
disputation	dɪsˌpjuːˈteɪʃən
dispute	ˈdɪspjuːt
disqualify	dɪsˈkwɒlɪfaɪ
disquietude	dɪˈskwaɪətjuːd
disquietude	dɪˈskwaɪɪtjuːd
disrelish	dɪsˈɹɛlɪʃ
disrepair	ˌdɪsɹɪˈpɛə
disrepute	dɪsɹɪˈpjuːt
disrespect	dɪsɹɪˈspɛkt
disrobe	dɪsˈɹəʊb
disrupt	dɪsˈɹʌpt
disrupt	dɪzˈɹʊpt
disrupt	dɪzˈɹʌpt
disruption	dɪsˈɹʌpʃən
disruption	dɪzˈɹʊpʃən
disruption	dɪzˈɹʌpʃən
disruptive	dɪsˈɹʌptɪv
disruptive	dɪzˈɹʊptɪv
disruptive	dɪzˈɹʌptɪv
dissatisfy	dɪsˈsætɪsfaɪ
dissect	dɪˈsɛkt
dissemblance	dɪˈsɛmbləns
disseminate	dɪˈsɛmɪˌneɪt
disservice	dɪsˈsɜːvɪs
dissever	dɪˈsɛvə
dissidence	ˈdɪsɪdəns
dissimilar	dɪˈsɪmɪlə
dissimilarity	dɪˌsɪmɪˈlæɹɪti
dissimilation	ˌdɪsɪmɪˈleɪʃən
dissipable	ˈdɪsɪˌpɪbəl
dissociate	dɪˈsəʊsieɪt
dissociate	dɪˈsəʊʃieɪt
dissolute	ˈdɪsəljuːt
dissonance	ˈdɪsənəns
dissonance	ˈdɪsənɪns
dissonant	ˈdɪsənənt
dissonate	dɪsəneɪt
dissuade	dɪˈsweɪd
dissuasion	dɪˈsweɪʒən
dissuasive	dɪˈsweɪzɪv
distant	ˈdɪstənt
distasteful	dɪsˈteɪstfəɫ
distemper	dɪsˈtɛmpə
distemperature	dɪsˈtɛmpəɹətjʊə
distempered	dɪsˈtɛmpəd
distend	dɪˈstɛnd
distended	dɪˈstɛndɪd
distillation	dɪstɪˈleɪʃən
distillery	dɪˈstɪləɹi
distortion	dɪsˈtɔːʃən
distraught	dɪsˈtɹɔːt
distro	ˈdɪstɹəʊ
disturbed	dɪsˈtɜːbd
disturbing	dɪsˈtɜːbɪŋ
disulfide	daɪˈsʌlfaɪd
disulphate	dɪˈsʊɫfeɪt
disulphate	dɪˈsʌɫfeɪt
disunite	dɪsjuːˈnaɪt
disunity	dɪsˈjuːnɪti
disyllabic	daɪsɪˈlæbɪk
disyllable	daɪˈsɪləbəɫ
disynaptic	daɪsaɪˈnæptɪk
ditherer	ˈdɪðəɹə
ditty	ˈdɪti
ditz	dɪts
ditzy	ˈdɪtsi
diuresis	ˌdaɪjʊˈɹiːsɪs
diuretic	daɪjəˈɹɛtɪk
diva	ˈdiːvə
divalent	daɪˈveɪlənt
divan	dɪˈvæn
diverse	daɪˈvɜːs
diverted	daɪˈvɜːtəd
divertimento	dɪˌvɜːtɪˈmɛntəʊ
divest	daɪˈvɛst
divest	dɪˈvɛst
divide	dɪˈvaɪd
divider	dɪˈvaɪdə
divinatory	dɪˈvɪnətɹi
divinity	dɪˈvɪnɪti
divisibility	dɪˈvɪzɪbɪlɪti
divisive	dɪˈvaɪsɪv
divisor	dɪˈvaɪzə
divorcee	dɪvɔːˈsiː
divorcé	dɪˈvɔːseɪ
divorcée	dɪˈvɔːseɪ
divvy	ˈdɪvi
dixie	ˈdɪksi
dizzy	ˈdɪzi
do	duː
do	dəʊ
doc	dɒk
docent	ˈdəʊsənt
docetic	dəʊˈsɛtɪk
docetism	dəʊˈsiːtɪzəm
docetism	ˈdəʊsɪˌtɪzəm
docket	ˈdɒkɪt
doctoral	ˈdɒktəɹəl
doctoral	ˈdɒktɹəl
doctoral	ˌdɒkˈtɔɹəl
doctorate	ˈdɒktəɹeɪt
doctorate	ˈdɒktəɹɪt
doctrinal	dɒkˈtɹaɪnəl
doctrinal	ˈdɒktɹɪnəl
documentary	ˌdɒkjʊˈmɛntəɹi
documentary	ˌdɒkjʊˈmɛntɹi
documercial	ˌdɒkjʊˈmɜːʃəl
dodecahedron	ˌdəʊdɛkəˈhiːdɹən
dodecahedron	ˌdəʊdɪkəˈhiːdɹən
dodgem	ˈdɒdʒəm
dodger	ˈdɒd͡ʒə
doe	dəʊ
doer	ˈduːə
doesn't	ˈdʌnt
doesn't	ˈdʌzənt
dog eat dog	dɒɡ iːt dɒɡ
dog's dinner	dɒɡz ˈdɪnə
doge	dəʊdʒ
doge	dəʊʒ
doge	ˈdəʊdʒeɪ
doggedly	ˈdɒɡɪdli
doggerel	ˈdɒɡəɹəl
doggy	ˈdɒɡi
doggy style	ˈdɒɡi staɪl
dogma	ˈdɒɡmə
dogmatic	dɒɡˈmatɪk
dogpile	ˈdɒɡ pʌɪl
dogsbody	ˈdɒɡzbɒdɪ
dogwood	ˈdɒɡwʊd
doh	dəʊ
dolce far niente	ˌdɒltʃeɪ ˌfɑː nɪˈɛnteɪ
dolce vita	ˌdɒltʃeɪ ˈviːtə
dolcelatte	ˌdɒltʃəˈlatɪ
dolcelatte	ˌdɒltʃəˈlɑːteɪ
dolcelatte	ˌdɒltʃəˈlɑːtɪ
dolcetto	dɒlˈtʃɛtəʊ
dolerite	ˈdɒləˌɹaɪt
dolomite	ˈdɒləˌmaɪt
dolphinarium	dɒlfɪˈnɛəɹiəm
dolt	dɒlt
domiciliary	ˌdɒmɪˈsɪliəɹi
domiciliary	ˌdɒmɪˈsɪljəɹi
domina	ˈdɒmɪnə
dominance	ˈdɒmɪnəns
dominate	ˈdɒməˌneɪt
domination	ˌdɒməˈneɪʃən
dominoes	ˈdɒmɪnəʊz
domme	dɒm
don't	dəʊnt
donate	dəʊˈneɪt
donate	dəˈneɪt
donation	dəʊˈneɪʃən
done	dʌn
doner kebab	ˈdɒnəkəˌbæb
donga	ˈdɒŋɡə
dongle	ˈdɒŋɡl̩
donna	ˈdɒnə
donnée	ˈdɒneɪ
doo	duː
doobie	ˈduːbi
doomsayer	ˈduːmˌseɪə
doomy	ˈduːmi
doorknob	ˈdɔːnɒb
doormat	ˈdɔːˌmæt
doosra	ˈduːsɹə
doosra	ˈduːzɹə
doped	dəʊpt
doppelganger	-ˌɡæŋə
doppelganger	ˈdɒpəlˌɡɛŋə
dormition	dɔːˈmɪʃən
dose	dəʊs
dot	dɒt
dot-commer	dɒtˈkɒmə
dotcom	dɒtˈkɒm
dotcom	ˈdɒtkɒm
dottle	ˈdɒtəl
double entendre	dubl ɑ̃tɑ̃ːdɹ
double entendre	dʌbəl ɒnˈtɒndɹə
douce	duːs
dough	dəʊ
doup	daʊp
dour	ˈdaʊə
dour	ˈdʊə
dovecote	ˈdʌvkɒt
dowdy	ˈdaʊdi
down there	daʊn ðɛə
down there	daʊn ðɛː
downpour	ˈdaʊnpɔː
downward	ˈdaʊnwəd
downwards	ˈdaʊnwədz
doxy	ˈdɒksi
draconian	dɹækˈəʊniən
draconian	dɹəˈkəʊniən
draft	dɹæft
draft	dɹɑːft
drag	dɹæɡ
dragon fruit	ˈdɹæɡən ˌfɹuːt
dramata	ˈdɹɑːmətə
dramaturgic	ˈdɹæmətɚdʒɪk
dramaturgic	ˌdɹæməˈtəːdʒɪk
dramaturgic	ˌdɹɑməˈtɚdʒɪk
dramaturgic	ˌdɹɑːməˈtəːdʒɪk
drastic	ˈdɹɑːstɪk
draughtsman	ˈdɹɑːftsmən
draughty	dɹɑːfti
draw	dɹɔː
drawbridge	ˈdɹɔːbɹɪd͡ʒ
drawcansir	dɹɔːˈkansə
drawer	dɹɔː
drawer	ˈdɹɔːə
drawl	dɹɔːl
drawly	ˈdɹɔːli
dreadless	ˈdɹɛdləs
dreamy	ˈdɹiːmi
drear	dɹɪə
drecky	ˈdɹɛki
dredger	ˈdɹɛdʒə
dreep	dɹiːp
dressage	ˈdɹɛsɑːʒ
dresser	ˈdɹɛsə
dribble	dɹɪbl̩
dribble	ˈdɹɪbəl
drinamyl	ˈdɹɪnəmɪl
drinker	ˈdɹɪŋkə
drivel	dɹɪvəl
drivellingly	ˈdɹɪvəlɪŋli
driver	ˈdɹaɪvə
drogue	dɹəʊɡ
drolly	ˈdɹəʊlli
drop-proof	dɹɒpˈpɹuːf
droplet	ˈdɹɒplət
dropped	dɹɒpt
dropsy	ˈdrɒpsi
drought	dɹaʊt
drover	dɹəʊvə
drow	dɹaʊ
drow	dɹəʊ
drug	dɹʌɡ
drugget	ˈdɹʌɡɪt
drugs	dɹʌɡz
drugstore	ˈdɹʌɡstɔː
druidic	dɹuːˈɪdɪk
drummer	ˈdɹʌmə
dry-foot	ˈdɹʌɪfʊt
drygulch	ˈdɹʌɪɡʌltʃ
dryness	ˈdɹaɪnəs
dual	ˈdjuːəl
dual	ˈdʒuːəl
dual earner	ˈdjuːəl ɜːnə
dual earner	ˈdʒuːəl ɜːnə
duale tantum	dʊˈɑːleɪˈtantəm
dualia tantum	dʊˈɑːlɪəˈtantəm
dubious	ˈdjuːbiəs
dubitation	djuːbɪˈteɪʃən
dubitation	dʒuːbɪˈteɪʃən
dubitative	ˈdjuːbɪtətɪv
dubnium	ˈdʌbniəm
ducal	djuːkəl
ductile	ˈdʌktaɪl
dudeen	duːˈdiːn
due	djuː
due	dʒuː
duergar	dʊˈɛəɡɑː
duergar	ˈdwɛəɡɑː
dugite	ˈdjuːɡʌɪt
duh	dɜː
duiker	ˈdʌɪkə
duke	djuːk
duke	dʒuːk
dulcet	ˈdʌlsət
dulcet	ˈdʌlsɪt
dulse	dʌls
dumbfound	ˈdʌmfaʊnd
dumbfound	ˌdʌmˈfaʊnd
dumpster fire	ˈdʌmpstəˈfaɪə
dune	djuːn
dune	dʒuːn
dungaree	ˌdʌŋɡəˈɹiː
dungarees	ˌdʌŋɡəˈɹiːz
duo	ˈdjuːəʊ
duo	ˈdʒuːəʊ
dupe	djuːp
dupes	djuːps
duplication	djuːplɪˈkeɪʃən
duplication	dʒuːplɪˈkeɪʃən
duplicative	ˈdjuːplɪkətɪv
duration	djʊˈɹeɪʃn̩
duration	dʒʊˈɹeɪʃn̩
dure	djʊə
dure	dʒʊə
duress	djʊˈɹɛs
duress	d͡ʒʊˈɹɛs
durian	ˈdʊəɹɪən
during	ˈdjɔːɹɪŋ
during	ˈdjʊəɹɪŋ
during	ˈdʒɔːɹɪŋ
during	ˈdʒʊəɹɪŋ
durum	ˈdjuːɹəm
durum	ˈdʌɹəm
durzi	ˈdəːzi
dusk	dʌsk
duteous	ˈdjuːtiəs
duteous	ˈdjuːtʃəs
duteous	ˈdʒuːtiəs
duumvir	djuˈʌmvə
duumvirate	djuːˈʌmvɪɹət
dwindle	ˈdwɪndəl
dyed-in-the-wool	ˌdaɪd ɪn ðə ˈwʊl
dynamogenic	daɪnəməʊˈdʒɛnɪk
dynamogeny	daɪnəˈmɒdʒəni
dynasty	ˈdɪnəsti
dyspareunia	dɪspəˈɹuːnɪə
dyspepsia	dɪsˈpɛpsiə
dystonia	dɪˈstəʊnɪə
dziggetai	ˈdzɪɡətaɪ
déclassé	deɪˈklæseɪ
décolletage	dɪˈkɒlətɑːʒ
décolleté	dɪˈkɒləteɪ
décolletée	dɪˈkɒləteɪ
décor	ˈdeɪkɔː
démarche	deɪˈmɑːʃ
détente	deɪˈtɒnt
détraqué	deɪˈtɹækeɪ
each	iːt͡ʃ
each other	iːˈtʃʌðə
eager beaver	ˌiːɡə ˈbiːvə
eaglestone	ˈiːɡl̩stəʊn
ear	ɪə̯
eardrum	ˈɪəˌdɹʌm
earful	ˈɪəfəl
earful	ˈɪəfʊl
earless	ɜːlɛs
earless	ɪə̯ləs
earnt	ɜːnt
earpiece	ˈɪəpiːs
ears	ɪəz
earthen	ˈɜːθən
earthenware	ˈəːθənwɛː
earthly	ˈəːθli
earthnut	ˈɜːθnʌt
earthsman	ˈəːθsmən
ease	iːz
easily	ˈiːzəliː
easily	ˈiːzɪliː
easter	ˈiːstə
easterly	ˈiːstəli
eastern	ˈiːstən
eat	iːt
eating	ˈiːtɪŋ
eau de Cologne	ˌəʊ də kəˈləʊn
eavesdrop	ˈiːvzˌdɹɒp
eavesdropper	ˈiːvzˌdɹɒpə
ebony	ˈɛbəni
ebriety	ɪˈbɹaɪɪti
ecchymosis	ˌɛkɪˈməʊsɪs
ecclesiastical	əˈkliːziˌæstɪkəl
echolalia	ˌɛkəʊˈleɪlɪə
ecliptic	ɪˈklɪptɪk
eclogite	ˈɛklədʒʌɪt
ecocidal	iːkəʊˈsaɪdəl
ecology	ɛˈkɒlədʒi
ecology	ɪˈkɒlədʒi
ecopoiesis	iːkəʊpɔɪˈiːsɪs
ecotourism	ˌiːkəʊˈtʊəɹɪzəm
ecumenical	ˌiːkjʊˈmɛnɪkəl
ecumenical	ˌɛkjʊˈmɛnɪkəl
eddish	ˈɛdɪʃ
eddy	ˈɛdi
edentulous	iːˈdɛntjʊləs
edible	ˈɛdɪbəl
edifice	ˈɛdɪfɪs
edit	ˈɛdɪt
educated	ˈɛdjuːkeɪtɪd
educated	ˈɛdʒɘkeɪtɪd
education	ˌɛdjʊˈkeɪʃən
education	ˌɛd͡ʒʊˈkeɪʃən
eely	ˈiːli
eer	ɛə
effete	ɪˈfiːt
effortlessly	ˈefətləsli
effortlessness	ˈefətləsnəs
eg	fɔː ɪɡˈzɑːmpəl
eg	ˌiːˈdʒiː
egalitarian	ɪˌɡælɪˈtɛəɹiən
egger	ˈɛɡə
eggnog	ˈɛɡnɒɡ
eggnog	ˌɛɡˈnɒɡ
ego	ˈiːɡəʊ
egos	ˈiːɡəʊz
eh	eɪ
eh	ɛ
eident	ˈʌɪdənt
eider	ˈaɪdə
eidolon	aɪˈdəʊlən
eidos	ˈaɪdɒs
eight hundred	ˈeɪt ˈhʌndɹəd
eight hundred	ˈeɪt ˈhʌndɹɪd
eisegesis	aɪsɪˈdʒiːsɪs
ejido	ɛˈhiːdəʊ
ekker	ɛkə
eland	ˈiːlənd
elasticity	ɪlæsˈtɪsɪti
elatery	ˈɛlətɹi
elative	ɪˈleɪtɪv
elbowed	ˈɛlbəʊd
elbows	ˈɛlbəʊz
elecampane	ˌɛlɪkamˈpeɪn
electioneer	ɪˌlɛkʃənˈɪə
electioneering	ɪˌlɛkʃənˈɪəɹɪŋ
electrician	ɪˌlɛkˈtɹɪʃən
electrician	ˌiːlekˈtɹɪʃən
electrician	ˌɛlɪkˈtɹɪʃən
electricity	ɪˌlɛkˈtɹɪsɪti
electricity	ˌiːlekˈtɹɪsɪti
electricity	ˌɛlɪkˈtɹɪsɪti
electrode	iˈlɛktɹəʊd
electrode	əˈlɛktɹəʊd
electrolysis	ɪlɛkˈtɹɒləsɪs
electromagnetism	ɪˌlɛktɹəʊˈmæɡnəˌtɪzm̩
eleemosynary	ˌɛlɪiːˈmɒsɪnəɹi
elenctic	ɨˈlɛŋktɪk
eleven	ɪˈlɛvən
eleventh	ɪˈlɛvənθ
elfin safety	ɛlˈfɪn ˌseɪfti
elixation	ɛlɪkˈseɪʃən
ellipses	iˈlɪpsəz
ellipses	iˈlɪpsɪz
ellipses	əˈlɪpsəz
ellipses	ɪˈlɪpsɪz
elliptical	ɪˈlɪptɪkəl
eloign	ɪˈlɔɪn
elope	ɛˈləʊp
elope	ɪˈləʊp
eloquent	ˈɛləˌkwənt
elsewise	ˈɛlswʌɪz
elucidate	əˈluːsɪdeɪt
embar	ɪmˈbɑː
embarras	ɒmbəˈɹɑː
embattled	ɪmˈbætəld
embayed	ɪmˈbeɪd
ember-goose	ˈɛmbəɡuːs
embiggen	ɪmˈbɪɡən
emboss	ɪmˈbɒs
embouchure	ˌɒmbʊˈʃʊə
embryonic	ˈɛmbɹiɒnɪk
emend	ɪˈmɛnd
emergence	ɪˈmɜːdʒəns
emergencies	iˈmɜːdʒənsiːz
emergency	iˈmɜːdʒənsi
emery	ˈɛməɹi
emetic	əˈmɛtɪk
emission	ɪˈmɪʃn̩
emission	ɪˈmɪʃən
emphasize	ˈɛmfəsaɪz
empyreal	ɛmpɪˈɹiːəl
empyreal	ɛmˈpɪɹɪəl
emulsifier	əˈmʌlsɪfaɪə
emulsifier	ˈɪimʌlsɪfaɪə
emys	ˈɛmɪs
en	iɛn
en	ɛn
en coup de sabre	ɑ̃ ku də sabɹə
en coup de sabre	ɒn ˌkuː də ˈseɪbə
en famille	ˌɑn fɑˈmi
en famille	ˌɒ̃ faˈmiː
enamel	ɪˈnæməl
enamor	ɪˈnæmə
encephalic	ˌɛnsəˈfælɪk
enchorial	ɛnˈkɔːɹɪəl
encierro	ˌɛnsɪˈɛəɹəʊ
enclose	ɪnˈkləʊz
encloser	ɪnˈkləʊzə
enclosure	ɪnˈkləʊʒə
